starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 27 14:18:21 2016	1453900701	0	243	243	243
Wed Jan 27 14:19:35 2016	1453900775	0	243	243	243
Wed Jan 27 14:18:39 2016	1453900719	0	243	243	243
Wed Jan 27 14:19:00 2016	1453900740	0	243	243	243
Wed Jan 27 14:19:39 2016	1453900779	0	243	243	243
Wed Jan 27 14:17:56 2016	1453900676	0	243	243	243
Wed Jan 27 14:17:51 2016	1453900671	0	243	243	243
Wed Jan 27 14:19:36 2016	1453900776	0	243	243	243
Wed Jan 27 14:19:40 2016	1453900780	0	243	243	243
Wed Jan 27 14:17:57 2016	1453900677	0	243	243	243
Wed Jan 27 14:17:55 2016	1453900675	0	243	243	243
Wed Jan 27 14:19:43 2016	1453900783	0	243	243	243
Wed Jan 27 14:19:29 2016	1453900769	0	243	243	243
Wed Jan 27 14:19:24 2016	1453900764	0	243	243	243
Wed Jan 27 14:19:35 2016	1453900775	0	243	243	243
Wed Jan 27 14:18:32 2016	1453900712	0	243	243	243
Wed Jan 27 14:18:12 2016	1453900692	0	243	243	243
Wed Jan 27 14:19:32 2016	1453900772	0	243	243	243
Wed Jan 27 14:18:04 2016	1453900684	0	243	243	243
Wed Jan 27 14:19:35 2016	1453900775	0	243	243	243
Wed Jan 27 14:19:02 2016	1453900742	0	243	243	243
Wed Jan 27 14:17:45 2016	1453900665	0	243	243	243
Wed Jan 27 14:18:32 2016	1453900712	0	243	243	243
Wed Jan 27 14:19:17 2016	1453900757	0	243	243	243
Wed Jan 27 14:18:35 2016	1453900715	0	243	243	243
Wed Jan 27 14:17:56 2016	1453900676	0	243	243	243
Wed Jan 27 14:18:38 2016	1453900718	0	243	243	243
Wed Jan 27 14:19:25 2016	1453900765	0	243	244	243
Wed Jan 27 14:19:16 2016	1453900756	0	243	244	243
Wed Jan 27 14:17:49 2016	1453900669	0	243	244	243
Wed Jan 27 14:18:03 2016	1453900683	0	243	244	243
Wed Jan 27 14:19:24 2016	1453900764	0	243	244	243
Wed Jan 27 14:19:16 2016	1453900756	0	243	244	243
Wed Jan 27 14:18:04 2016	1453900684	0	243	244	243
Wed Jan 27 14:18:44 2016	1453900724	0	243	244	243
Wed Jan 27 14:18:38 2016	1453900718	0	243	244	243
Wed Jan 27 14:19:24 2016	1453900764	0	243	244	243
Wed Jan 27 14:18:39 2016	1453900719	0	243	244	243
Wed Jan 27 14:19:32 2016	1453900772	0	243	244	243
Wed Jan 27 14:18:58 2016	1453900738	0	243	244	243
Wed Jan 27 14:18:41 2016	1453900721	0	243	244	243
Wed Jan 27 14:18:16 2016	1453900696	0	243	244	243
Wed Jan 27 14:18:47 2016	1453900727	0	243	244	243
Wed Jan 27 14:17:55 2016	1453900675	0	243	244	243
Wed Jan 27 14:19:00 2016	1453900740	0	243	244	243
Wed Jan 27 14:18:09 2016	1453900689	0	243	244	243
Wed Jan 27 14:18:51 2016	1453900731	0	243	244	243
Wed Jan 27 14:19:44 2016	1453900784	0	243	244	243
Wed Jan 27 14:18:41 2016	1453900721	0	243	244	243
Wed Jan 27 14:19:16 2016	1453900756	0	243	244	243
Wed Jan 27 14:18:07 2016	1453900687	0	244	244	243
Wed Jan 27 14:19:07 2016	1453900747	0	244	244	243
Wed Jan 27 14:19:37 2016	1453900777	0	244	244	243
Wed Jan 27 14:18:38 2016	1453900718	0	244	244	243
Wed Jan 27 14:19:00 2016	1453900740	0	244	244	243
Wed Jan 27 14:18:59 2016	1453900739	0	244	244	243
Wed Jan 27 14:19:28 2016	1453900768	0	244	244	243
Wed Jan 27 14:18:48 2016	1453900728	0	244	244	243
Wed Jan 27 14:18:00 2016	1453900680	0	244	244	243
Wed Jan 27 14:17:53 2016	1453900673	0	244	244	243
Wed Jan 27 14:18:37 2016	1453900717	0	244	244	243
Wed Jan 27 14:18:30 2016	1453900710	0	244	244	243
Wed Jan 27 14:18:19 2016	1453900699	0	244	244	243
Wed Jan 27 14:19:11 2016	1453900751	0	244	244	243
Wed Jan 27 14:17:48 2016	1453900668	0	244	244	243
Wed Jan 27 14:19:27 2016	1453900767	0	244	244	243
Wed Jan 27 14:18:15 2016	1453900695	0	244	244	243
Wed Jan 27 14:19:44 2016	1453900784	0	244	244	243
Wed Jan 27 14:18:04 2016	1453900684	0	244	244	243
Wed Jan 27 14:19:09 2016	1453900749	0	244	244	243
Wed Jan 27 14:18:03 2016	1453900683	0	244	244	243
Wed Jan 27 14:18:48 2016	1453900728	0	244	244	243
Wed Jan 27 14:18:53 2016	1453900733	0	244	244	243
Wed Jan 27 14:17:53 2016	1453900673	0	244	244	243
Wed Jan 27 14:19:28 2016	1453900768	0	244	244	243
Wed Jan 27 14:19:10 2016	1453900750	0	244	244	243
Wed Jan 27 14:19:45 2016	1453900785	0	244	244	244
Wed Jan 27 14:19:00 2016	1453900740	0	244	244	243
Wed Jan 27 14:18:45 2016	1453900725	0	244	244	243
Wed Jan 27 14:18:10 2016	1453900690	0	244	244	244
Wed Jan 27 14:18:39 2016	1453900719	0	244	244	244
Wed Jan 27 14:18:53 2016	1453900733	0	244	244	244
Wed Jan 27 14:19:10 2016	1453900750	0	244	244	244
Wed Jan 27 14:19:16 2016	1453900756	0	244	244	244
Wed Jan 27 14:17:48 2016	1453900668	0	244	244	243
Wed Jan 27 14:19:08 2016	1453900748	0	244	244	244
Wed Jan 27 14:19:38 2016	1453900778	0	244	244	244
Wed Jan 27 14:18:23 2016	1453900703	0	244	244	244
Wed Jan 27 14:19:03 2016	1453900743	0	244	244	244
Wed Jan 27 14:18:10 2016	1453900690	0	244	244	244
Wed Jan 27 14:18:34 2016	1453900714	0	244	244	244
Wed Jan 27 14:18:52 2016	1453900732	0	244	244	244
Wed Jan 27 14:19:43 2016	1453900783	0	244	244	244
Wed Jan 27 14:18:09 2016	1453900689	0	244	244	244
Wed Jan 27 14:18:31 2016	1453900711	0	244	244	244
Wed Jan 27 14:19:30 2016	1453900770	0	244	244	244
Wed Jan 27 14:18:45 2016	1453900725	0	244	244	244
Wed Jan 27 14:19:24 2016	1453900764	0	244	244	244
Wed Jan 27 14:19:33 2016	1453900773	0	244	244	244
Wed Jan 27 14:19:00 2016	1453900740	0	244	244	244
Wed Jan 27 14:19:39 2016	1453900779	0	244	244	244
Wed Jan 27 14:18:24 2016	1453900704	0	244	244	244
Wed Jan 27 14:17:55 2016	1453900675	0	244	244	244
Wed Jan 27 14:18:09 2016	1453900689	0	244	244	244
Wed Jan 27 14:19:42 2016	1453900782	0	244	244	244
Wed Jan 27 14:17:54 2016	1453900674	0	244	244	244
Wed Jan 27 14:19:04 2016	1453900744	0	244	244	244
Wed Jan 27 14:19:05 2016	1453900745	0	244	244	244
Wed Jan 27 14:19:46 2016	1453900786	0	244	244	244
Wed Jan 27 14:19:40 2016	1453900780	0	244	244	244
Wed Jan 27 14:19:29 2016	1453900769	0	244	244	244
Wed Jan 27 14:18:10 2016	1453900690	0	244	244	244
Wed Jan 27 14:19:33 2016	1453900773	0	244	244	244
Wed Jan 27 14:19:44 2016	1453900784	0	244	244	244
Wed Jan 27 14:19:31 2016	1453900771	0	244	244	244
Wed Jan 27 14:17:47 2016	1453900667	0	244	244	244
Wed Jan 27 14:18:19 2016	1453900699	0	244	244	244
Wed Jan 27 14:18:16 2016	1453900696	0	244	244	244
Wed Jan 27 14:19:11 2016	1453900751	0	244	244	244
Wed Jan 27 14:18:38 2016	1453900718	0	244	244	244
Wed Jan 27 14:19:28 2016	1453900768	0	244	244	244
Wed Jan 27 14:17:44 2016	1453900664	0	244	244	244
Wed Jan 27 14:19:12 2016	1453900752	0	244	244	244
Wed Jan 27 14:19:29 2016	1453900769	0	244	244	244
Wed Jan 27 14:18:48 2016	1453900728	0	244	244	244
Wed Jan 27 14:18:33 2016	1453900713	0	244	244	244
Wed Jan 27 14:18:46 2016	1453900726	0	244	244	244
Wed Jan 27 14:19:07 2016	1453900747	0	244	244	244
Wed Jan 27 14:18:26 2016	1453900706	0	244	244	244
Wed Jan 27 14:19:10 2016	1453900750	0	244	244	244
Wed Jan 27 14:18:35 2016	1453900715	0	244	244	244
Wed Jan 27 14:19:35 2016	1453900775	0	244	244	244
Wed Jan 27 14:19:21 2016	1453900761	0	244	244	244
Wed Jan 27 14:19:19 2016	1453900759	0	244	244	244
Wed Jan 27 14:18:40 2016	1453900720	0	244	244	244
Wed Jan 27 14:18:33 2016	1453900713	0	244	244	244
Wed Jan 27 14:19:35 2016	1453900775	0	244	244	244
Wed Jan 27 14:18:09 2016	1453900689	0	244	244	244
Wed Jan 27 14:18:47 2016	1453900727	0	244	244	244
Wed Jan 27 14:17:52 2016	1453900672	0	244	244	244
Wed Jan 27 14:19:34 2016	1453900774	0	244	244	244
Wed Jan 27 14:18:24 2016	1453900704	0	244	244	244
Wed Jan 27 14:18:47 2016	1453900727	0	244	244	244
Wed Jan 27 14:18:42 2016	1453900722	0	244	244	244
Wed Jan 27 14:18:23 2016	1453900703	0	244	244	244
Wed Jan 27 14:19:46 2016	1453900786	0	244	244	244
Wed Jan 27 14:19:24 2016	1453900764	0	244	244	244
Wed Jan 27 14:18:44 2016	1453900724	0	244	244	244
Wed Jan 27 14:18:16 2016	1453900696	0	244	244	244
Wed Jan 27 14:19:14 2016	1453900754	0	244	244	244
Wed Jan 27 14:19:25 2016	1453900765	0	244	244	244
Wed Jan 27 14:17:55 2016	1453900675	0	244	244	244
Wed Jan 27 14:18:40 2016	1453900720	0	244	244	244
Wed Jan 27 14:18:57 2016	1453900737	0	244	244	244
Wed Jan 27 14:19:36 2016	1453900776	0	244	244	244
Wed Jan 27 14:19:45 2016	1453900785	0	244	244	244
Wed Jan 27 14:19:18 2016	1453900758	0	244	244	244
Wed Jan 27 14:18:08 2016	1453900688	0	244	244	244
Wed Jan 27 14:19:35 2016	1453900775	0	244	244	244
Wed Jan 27 14:19:23 2016	1453900763	0	244	244	244
Wed Jan 27 14:19:23 2016	1453900763	0	244	244	244
Wed Jan 27 14:19:44 2016	1453900784	0	244	244	244
Wed Jan 27 14:17:49 2016	1453900669	0	244	244	244
Wed Jan 27 14:18:19 2016	1453900699	0	244	244	244
Wed Jan 27 14:18:46 2016	1453900726	0	244	244	244
Wed Jan 27 14:19:00 2016	1453900740	0	244	244	244
Wed Jan 27 14:19:35 2016	1453900775	0	244	244	244
Wed Jan 27 14:19:20 2016	1453900760	0	244	244	244
Wed Jan 27 14:18:06 2016	1453900686	0	244	244	244
Wed Jan 27 14:18:00 2016	1453900680	0	244	244	244
Wed Jan 27 14:19:29 2016	1453900769	0	244	244	244
Wed Jan 27 14:18:19 2016	1453900699	0	244	244	244
Wed Jan 27 14:18:39 2016	1453900719	0	244	244	244
Wed Jan 27 14:18:33 2016	1453900713	0	244	244	244
Wed Jan 27 14:18:57 2016	1453900737	0	244	244	244
Wed Jan 27 14:19:43 2016	1453900783	0	244	244	244
Wed Jan 27 14:18:42 2016	1453900722	0	244	244	244
Wed Jan 27 14:18:40 2016	1453900720	0	244	244	244
Wed Jan 27 14:18:57 2016	1453900737	0	244	244	244
Wed Jan 27 14:18:22 2016	1453900702	0	244	244	244
Wed Jan 27 14:19:37 2016	1453900777	0	244	244	244
Wed Jan 27 14:18:43 2016	1453900723	0	244	244	244
Wed Jan 27 14:18:13 2016	1453900693	0	244	244	244
Wed Jan 27 14:19:16 2016	1453900756	0	244	244	244
Wed Jan 27 14:18:04 2016	1453900684	0	244	244	244
Wed Jan 27 14:17:55 2016	1453900675	0	244	244	244
Wed Jan 27 14:18:58 2016	1453900738	0	244	244	244
Wed Jan 27 14:19:06 2016	1453900746	0	244	244	244
Wed Jan 27 14:19:06 2016	1453900746	0	244	244	244
Wed Jan 27 14:19:38 2016	1453900778	0	244	244	244
Wed Jan 27 14:17:55 2016	1453900675	0	244	244	244
Wed Jan 27 14:18:44 2016	1453900724	0	244	244	244
Wed Jan 27 14:19:07 2016	1453900747	0	244	244	244
Wed Jan 27 14:19:04 2016	1453900744	0	244	244	244
Wed Jan 27 14:19:01 2016	1453900741	0	244	244	244
Wed Jan 27 14:19:20 2016	1453900760	0	244	244	244
Wed Jan 27 14:18:51 2016	1453900731	0	244	244	244
Wed Jan 27 14:18:05 2016	1453900685	0	244	244	244
Wed Jan 27 14:19:16 2016	1453900756	0	244	244	244
Wed Jan 27 14:19:17 2016	1453900757	0	244	244	244
Wed Jan 27 14:19:43 2016	1453900783	0	244	244	244
Wed Jan 27 14:18:26 2016	1453900706	0	244	244	244
Wed Jan 27 14:18:20 2016	1453900700	0	244	244	244
Wed Jan 27 14:19:32 2016	1453900772	0	244	244	244
Wed Jan 27 14:19:12 2016	1453900752	0	244	244	244
Wed Jan 27 14:19:43 2016	1453900783	0	244	244	244
Wed Jan 27 14:19:25 2016	1453900765	0	244	244	244
Wed Jan 27 14:18:36 2016	1453900716	0	244	244	244
Wed Jan 27 14:17:50 2016	1453900670	0	244	244	244
Wed Jan 27 14:18:09 2016	1453900689	0	244	244	244
Wed Jan 27 14:18:05 2016	1453900685	0	244	244	244
Wed Jan 27 14:19:36 2016	1453900776	0	244	244	244
Wed Jan 27 14:18:54 2016	1453900734	0	244	244	244
Wed Jan 27 14:19:39 2016	1453900779	0	244	244	244
Wed Jan 27 14:19:42 2016	1453900782	0	244	245	244
Wed Jan 27 14:18:05 2016	1453900685	0	244	245	244
Wed Jan 27 14:18:09 2016	1453900689	0	244	245	244
Wed Jan 27 14:17:52 2016	1453900672	0	244	245	244
Wed Jan 27 14:18:47 2016	1453900727	0	244	245	244
Wed Jan 27 14:17:45 2016	1453900665	0	244	245	244
Wed Jan 27 14:18:12 2016	1453900692	0	244	245	244
Wed Jan 27 14:19:35 2016	1453900775	0	244	245	244
Wed Jan 27 14:19:33 2016	1453900773	0	244	245	244
Wed Jan 27 14:17:47 2016	1453900667	0	244	245	244
Wed Jan 27 14:18:16 2016	1453900696	0	244	245	244
Wed Jan 27 14:19:40 2016	1453900780	0	244	245	244
Wed Jan 27 14:18:38 2016	1453900718	0	244	245	244
Wed Jan 27 14:19:07 2016	1453900747	0	244	245	244
Wed Jan 27 14:19:28 2016	1453900768	0	244	245	244
Wed Jan 27 14:18:47 2016	1453900727	0	244	245	244
Wed Jan 27 14:18:27 2016	1453900707	0	245	245	244
Wed Jan 27 14:18:36 2016	1453900716	0	245	245	244
Wed Jan 27 14:18:19 2016	1453900699	0	245	245	244
Wed Jan 27 14:18:05 2016	1453900685	0	245	245	244
Wed Jan 27 14:19:26 2016	1453900766	0	245	245	244
Wed Jan 27 14:18:21 2016	1453900701	0	244	245	244
Wed Jan 27 14:17:53 2016	1453900673	0	245	245	244
Wed Jan 27 14:19:40 2016	1453900780	0	245	245	244
Wed Jan 27 14:18:41 2016	1453900721	0	245	245	244
Wed Jan 27 14:17:59 2016	1453900679	0	245	245	244
Wed Jan 27 14:19:18 2016	1453900758	0	245	245	244
Wed Jan 27 14:19:22 2016	1453900762	0	245	245	244
Wed Jan 27 14:18:39 2016	1453900719	0	245	245	244
Wed Jan 27 14:19:24 2016	1453900764	0	245	245	244
Wed Jan 27 14:18:22 2016	1453900702	0	245	245	244
Wed Jan 27 14:17:52 2016	1453900672	0	245	245	244
Wed Jan 27 14:18:59 2016	1453900739	0	245	245	244
Wed Jan 27 14:18:33 2016	1453900713	0	245	245	244
Wed Jan 27 14:18:11 2016	1453900691	0	245	245	244
Wed Jan 27 14:18:34 2016	1453900714	0	245	245	244
Wed Jan 27 14:18:08 2016	1453900688	0	245	245	244
Wed Jan 27 14:19:46 2016	1453900786	0	245	245	244
Wed Jan 27 14:19:45 2016	1453900785	0	245	245	245
Wed Jan 27 14:19:39 2016	1453900779	0	245	245	245
Wed Jan 27 14:18:48 2016	1453900728	0	245	245	245
Wed Jan 27 14:19:35 2016	1453900775	0	245	245	245
Wed Jan 27 14:18:28 2016	1453900708	0	245	245	244
Wed Jan 27 14:18:06 2016	1453900686	0	245	245	244
Wed Jan 27 14:18:49 2016	1453900729	0	245	245	244
Wed Jan 27 14:19:14 2016	1453900754	0	245	245	245
Wed Jan 27 14:17:51 2016	1453900671	0	245	245	245
Wed Jan 27 14:19:07 2016	1453900747	0	245	245	245
Wed Jan 27 14:19:02 2016	1453900742	0	245	245	245
Wed Jan 27 14:19:14 2016	1453900754	0	245	245	245
Wed Jan 27 14:19:20 2016	1453900760	0	245	245	245
Wed Jan 27 14:18:13 2016	1453900693	0	245	245	245
Wed Jan 27 14:18:55 2016	1453900735	0	245	245	245
Wed Jan 27 14:19:28 2016	1453900768	0	245	245	245
Wed Jan 27 14:17:46 2016	1453900666	0	245	245	245
Wed Jan 27 14:17:45 2016	1453900665	0	245	245	245
Wed Jan 27 14:19:17 2016	1453900757	0	245	245	245
Wed Jan 27 14:19:20 2016	1453900760	0	245	245	245
Wed Jan 27 14:17:54 2016	1453900674	0	245	245	245
Wed Jan 27 14:18:36 2016	1453900716	0	245	245	245
Wed Jan 27 14:18:32 2016	1453900712	0	245	245	245
Wed Jan 27 14:18:09 2016	1453900689	0	245	245	245
Wed Jan 27 14:19:02 2016	1453900742	0	245	245	245
Wed Jan 27 14:18:51 2016	1453900731	0	245	245	245
Wed Jan 27 14:18:07 2016	1453900687	0	245	245	245
Wed Jan 27 14:18:13 2016	1453900693	0	245	245	245
Wed Jan 27 14:18:04 2016	1453900684	0	245	245	245
Wed Jan 27 14:17:54 2016	1453900674	0	245	245	245
Wed Jan 27 14:19:11 2016	1453900751	0	245	245	245
Wed Jan 27 14:19:07 2016	1453900747	0	245	245	245
Wed Jan 27 14:18:00 2016	1453900680	0	245	245	245
Wed Jan 27 14:19:44 2016	1453900784	0	245	245	245
Wed Jan 27 14:18:45 2016	1453900725	0	245	245	245
Wed Jan 27 14:18:28 2016	1453900708	0	245	245	245
Wed Jan 27 14:19:40 2016	1453900780	0	245	245	245
Wed Jan 27 14:18:58 2016	1453900738	0	245	245	245
Wed Jan 27 14:18:36 2016	1453900716	0	245	245	245
Wed Jan 27 14:18:14 2016	1453900694	0	245	245	245
Wed Jan 27 14:18:33 2016	1453900713	0	245	245	245
Wed Jan 27 14:17:52 2016	1453900672	0	245	245	245
Wed Jan 27 14:18:20 2016	1453900700	0	245	245	245
Wed Jan 27 14:18:52 2016	1453900732	0	245	245	245
Wed Jan 27 14:17:47 2016	1453900667	0	245	245	245
Wed Jan 27 14:19:35 2016	1453900775	0	245	245	245
Wed Jan 27 14:18:47 2016	1453900727	0	245	245	245
Wed Jan 27 14:18:50 2016	1453900730	0	245	245	245
Wed Jan 27 14:18:53 2016	1453900733	0	245	245	245
Wed Jan 27 14:19:29 2016	1453900769	0	245	245	245
Wed Jan 27 14:18:54 2016	1453900734	0	245	245	245
Wed Jan 27 14:18:56 2016	1453900736	0	245	245	245
Wed Jan 27 14:18:58 2016	1453900738	0	245	245	245
Wed Jan 27 14:18:48 2016	1453900728	0	245	245	245
Wed Jan 27 14:18:50 2016	1453900730	0	245	245	245
Wed Jan 27 14:19:07 2016	1453900747	0	245	245	245
Wed Jan 27 14:18:51 2016	1453900731	0	245	245	245
Wed Jan 27 14:19:10 2016	1453900750	0	245	245	245
Wed Jan 27 14:17:55 2016	1453900675	0	245	245	245
Wed Jan 27 14:19:17 2016	1453900757	0	245	245	245
Wed Jan 27 14:18:52 2016	1453900732	0	245	245	245
Wed Jan 27 14:19:46 2016	1453900786	0	245	245	245
Wed Jan 27 14:18:57 2016	1453900737	0	245	245	245
Wed Jan 27 14:19:01 2016	1453900741	0	245	245	245
Wed Jan 27 14:18:56 2016	1453900736	0	245	245	245
Wed Jan 27 14:18:02 2016	1453900682	0	245	245	245
Wed Jan 27 14:19:03 2016	1453900743	0	245	245	245
Wed Jan 27 14:19:01 2016	1453900741	0	245	245	245
Wed Jan 27 14:19:30 2016	1453900770	0	245	245	245
Wed Jan 27 14:18:05 2016	1453900685	0	245	245	245
Wed Jan 27 14:18:54 2016	1453900734	0	245	245	245
Wed Jan 27 14:18:59 2016	1453900739	0	245	245	245
Wed Jan 27 14:19:02 2016	1453900742	0	245	245	245
Wed Jan 27 14:19:17 2016	1453900757	0	245	245	245
Wed Jan 27 14:18:06 2016	1453900686	0	245	245	245
Wed Jan 27 14:19:39 2016	1453900779	0	245	245	245
Wed Jan 27 14:19:35 2016	1453900775	0	245	245	245
Wed Jan 27 14:18:23 2016	1453900703	0	245	245	245
Wed Jan 27 14:18:58 2016	1453900738	0	245	245	245
Wed Jan 27 14:18:41 2016	1453900721	0	245	245	245
Wed Jan 27 14:18:25 2016	1453900705	0	245	245	245
Wed Jan 27 14:19:31 2016	1453900771	0	245	245	245
Wed Jan 27 14:19:37 2016	1453900777	0	245	245	245
Wed Jan 27 14:17:54 2016	1453900674	0	245	245	245
Wed Jan 27 14:19:31 2016	1453900771	0	245	245	245
Wed Jan 27 14:18:27 2016	1453900707	0	245	245	245
Wed Jan 27 14:19:34 2016	1453900774	0	245	245	245
Wed Jan 27 14:19:24 2016	1453900764	0	245	245	245
Wed Jan 27 14:18:20 2016	1453900700	0	245	245	245
Wed Jan 27 14:18:21 2016	1453900701	0	245	245	245
Wed Jan 27 14:18:51 2016	1453900731	0	245	245	245
Wed Jan 27 14:19:06 2016	1453900746	0	245	245	245
Wed Jan 27 14:18:04 2016	1453900684	0	245	245	245
Wed Jan 27 14:18:15 2016	1453900695	0	245	245	245
Wed Jan 27 14:19:45 2016	1453900785	0	245	245	245
Wed Jan 27 14:18:18 2016	1453900698	0	245	245	245
Wed Jan 27 14:18:01 2016	1453900681	0	245	245	245
Wed Jan 27 14:18:57 2016	1453900737	0	245	245	245
Wed Jan 27 14:18:31 2016	1453900711	0	245	245	245
Wed Jan 27 14:18:50 2016	1453900730	0	245	245	245
Wed Jan 27 14:19:32 2016	1453900772	0	245	245	245
Wed Jan 27 14:18:09 2016	1453900689	0	245	245	245
Wed Jan 27 14:19:43 2016	1453900783	0	245	245	245
Wed Jan 27 14:19:03 2016	1453900743	0	245	245	245
Wed Jan 27 14:18:46 2016	1453900726	0	245	245	245
Wed Jan 27 14:18:46 2016	1453900726	0	245	245	245
Wed Jan 27 14:19:38 2016	1453900778	0	245	245	245
Wed Jan 27 14:18:01 2016	1453900681	0	245	245	245
Wed Jan 27 14:19:31 2016	1453900771	0	245	245	245
Wed Jan 27 14:19:44 2016	1453900784	0	245	245	245
Wed Jan 27 14:18:29 2016	1453900709	0	245	245	245
Wed Jan 27 14:18:32 2016	1453900712	0	245	245	245
Wed Jan 27 14:18:24 2016	1453900704	0	245	245	245
Wed Jan 27 14:18:16 2016	1453900696	0	245	245	245
Wed Jan 27 14:18:30 2016	1453900710	0	245	245	245
Wed Jan 27 14:17:53 2016	1453900673	0	245	245	245
Wed Jan 27 14:19:32 2016	1453900772	0	245	245	245
Wed Jan 27 14:18:26 2016	1453900706	0	245	245	245
Wed Jan 27 14:18:18 2016	1453900698	0	245	245	245
Wed Jan 27 14:18:19 2016	1453900699	0	245	245	245
Wed Jan 27 14:18:50 2016	1453900730	0	245	245	245
Wed Jan 27 14:18:59 2016	1453900739	0	245	245	245
Wed Jan 27 14:19:23 2016	1453900763	0	245	245	245
Wed Jan 27 14:18:49 2016	1453900729	0	245	245	245
Wed Jan 27 14:18:03 2016	1453900683	0	245	245	245
Wed Jan 27 14:18:09 2016	1453900689	0	245	246	245
Wed Jan 27 14:19:39 2016	1453900779	0	245	246	245
Wed Jan 27 14:18:04 2016	1453900684	0	245	246	245
Wed Jan 27 14:19:11 2016	1453900751	0	245	246	245
Wed Jan 27 14:19:28 2016	1453900768	0	245	246	245
Wed Jan 27 14:19:10 2016	1453900750	0	245	246	245
Wed Jan 27 14:18:33 2016	1453900713	0	245	246	245
Wed Jan 27 14:17:59 2016	1453900679	0	245	246	245
Wed Jan 27 14:19:00 2016	1453900740	0	245	246	245
Wed Jan 27 14:18:26 2016	1453900706	0	245	246	245
Wed Jan 27 14:18:55 2016	1453900735	0	245	246	245
Wed Jan 27 14:18:04 2016	1453900684	0	245	246	245
Wed Jan 27 14:19:30 2016	1453900770	0	245	246	245
Wed Jan 27 14:18:10 2016	1453900690	0	245	246	245
Wed Jan 27 14:18:39 2016	1453900719	0	245	246	245
Wed Jan 27 14:18:28 2016	1453900708	0	245	246	245
Wed Jan 27 14:18:08 2016	1453900688	0	245	246	245
Wed Jan 27 14:19:42 2016	1453900782	0	246	246	245
Wed Jan 27 14:18:34 2016	1453900714	0	246	246	245
Wed Jan 27 14:19:24 2016	1453900764	0	245	246	245
Wed Jan 27 14:17:47 2016	1453900667	0	246	246	245
Wed Jan 27 14:19:10 2016	1453900750	0	246	246	245
Wed Jan 27 14:18:12 2016	1453900692	0	246	246	245
Wed Jan 27 14:18:57 2016	1453900737	0	245	246	245
Wed Jan 27 14:18:28 2016	1453900708	0	246	246	245
Wed Jan 27 14:18:42 2016	1453900722	0	246	246	245
Wed Jan 27 14:18:27 2016	1453900707	0	246	246	245
Wed Jan 27 14:19:09 2016	1453900749	0	246	246	245
Wed Jan 27 14:19:03 2016	1453900743	0	246	246	245
Wed Jan 27 14:18:08 2016	1453900688	0	246	246	245
Wed Jan 27 14:17:54 2016	1453900674	0	246	246	245
Wed Jan 27 14:18:11 2016	1453900691	0	246	246	245
Wed Jan 27 14:19:22 2016	1453900762	0	246	246	245
Wed Jan 27 14:18:49 2016	1453900729	0	246	246	245
Wed Jan 27 14:19:22 2016	1453900762	0	246	246	245
Wed Jan 27 14:19:09 2016	1453900749	0	246	246	245
Wed Jan 27 14:18:32 2016	1453900712	0	246	246	245
Wed Jan 27 14:19:28 2016	1453900768	0	246	246	245
Wed Jan 27 14:18:16 2016	1453900696	0	246	246	245
Wed Jan 27 14:18:20 2016	1453900700	0	246	246	246
Wed Jan 27 14:18:38 2016	1453900718	0	246	246	245
Wed Jan 27 14:19:04 2016	1453900744	0	246	246	245
Wed Jan 27 14:19:39 2016	1453900779	0	246	246	245
Wed Jan 27 14:17:48 2016	1453900668	0	246	246	245
Wed Jan 27 14:18:48 2016	1453900728	0	246	246	245
Wed Jan 27 14:18:12 2016	1453900692	0	246	246	245
Wed Jan 27 14:19:40 2016	1453900780	0	246	246	246
Wed Jan 27 14:19:25 2016	1453900765	0	246	246	246
Wed Jan 27 14:18:54 2016	1453900734	0	246	246	245
Wed Jan 27 14:19:24 2016	1453900764	0	246	246	245
Wed Jan 27 14:18:29 2016	1453900709	0	246	246	246
Wed Jan 27 14:17:50 2016	1453900670	0	246	246	245
Wed Jan 27 14:19:37 2016	1453900777	0	246	246	246
Wed Jan 27 14:18:42 2016	1453900722	0	246	246	245
Wed Jan 27 14:18:52 2016	1453900732	0	246	246	245
Wed Jan 27 14:18:06 2016	1453900686	0	246	246	245
Wed Jan 27 14:18:59 2016	1453900739	0	246	246	246
Wed Jan 27 14:18:57 2016	1453900737	0	246	246	246
Wed Jan 27 14:19:26 2016	1453900766	0	246	246	246
Wed Jan 27 14:19:23 2016	1453900763	0	246	246	246
Wed Jan 27 14:19:25 2016	1453900765	0	246	246	246
Wed Jan 27 14:18:13 2016	1453900693	0	246	246	246
Wed Jan 27 14:19:24 2016	1453900764	0	246	246	246
Wed Jan 27 14:18:37 2016	1453900717	0	246	246	246
Wed Jan 27 14:18:12 2016	1453900692	0	246	246	246
Wed Jan 27 14:19:25 2016	1453900765	0	246	246	246
Wed Jan 27 14:18:26 2016	1453900706	0	246	246	245
Wed Jan 27 14:18:53 2016	1453900733	0	246	246	246
Wed Jan 27 14:19:36 2016	1453900776	0	246	246	246
Wed Jan 27 14:19:28 2016	1453900768	0	246	246	246
Wed Jan 27 14:18:15 2016	1453900695	0	246	246	246
Wed Jan 27 14:18:15 2016	1453900695	0	246	246	246
Wed Jan 27 14:18:51 2016	1453900731	0	246	246	246
